internalTaxonId,scientificName,name,language,main
39352,Galeorhinus galeus,Can Da Denti,Italian,false
39352,Galeorhinus galeus,Canicule,French,false
39352,Galeorhinus galeus,Caniscu,Italian,false
39352,Galeorhinus galeus,Can Negro,Italian,false
39352,Galeorhinus galeus,Cascarra,Portuguese,false
39352,Galeorhinus galeus,Cassó,Spanish; Castilian,false
39352,Galeorhinus galeus,Cazón,Spanish; Castilian,false
39352,Galeorhinus galeus,Chiâo,Portuguese,false
39352,Galeorhinus galeus,Chien De Mer,French,false
39352,Galeorhinus galeus,Chona,Portuguese,false
39352,Galeorhinus galeus,Chonâo,Portuguese,false
39352,Galeorhinus galeus,Dentudo,Portuguese,false
39352,Galeorhinus galeus,Galeo,Italian,false
39352,Galeorhinus galeus,Galeo Cane,Italian,false
39352,Galeorhinus galeus,Gat,Spanish; Castilian,false
39352,Galeorhinus galeus,Gemeine Meersau,German,false
39352,Galeorhinus galeus,Haastoerjen,Swedish,false
39352,Galeorhinus galeus,Haut,French,false
39352,Galeorhinus galeus,Hundshai,German,false
39352,Galeorhinus galeus,Lamia,Italian,false
39352,Galeorhinus galeus,Lamiola,Italian,false
39352,Galeorhinus galeus,Matsola Blaxeulda,Maltese,false
39352,Galeorhinus galeus,Milandré,French,false
39352,Galeorhinus galeus,Moretta,Italian,false
39352,Galeorhinus galeus,Musola,Spanish; Castilian,false
39352,Galeorhinus galeus,Musola Carallo,Spanish; Castilian,false
39352,Galeorhinus galeus,Palloun,French,false
39352,Galeorhinus galeus,Palombo Cagnesco,Italian,false
39352,Galeorhinus galeus,Perna De Moca,Portuguese,false
39352,Galeorhinus galeus,Pesce Cane,Italian,false
39352,Galeorhinus galeus,Pez Calzón,Spanish; Castilian,false
39352,Galeorhinus galeus,Pez Peine,Spanish; Castilian,false
39352,Galeorhinus galeus,Pisci Muzzolu,Italian,false
39352,Galeorhinus galeus,Requin-hâ,French,false
39352,Galeorhinus galeus,Sopvinhaai,Afrikaans,false
39352,Galeorhinus galeus,Speareye,Afrikaans,false
39352,Galeorhinus galeus,Spierhaai,Afrikaans,false
39352,Galeorhinus galeus,Tchi,French,false
39352,Galeorhinus galeus,Tiburón Trompa De Cristal,Spanish; Castilian,false
39352,Galeorhinus galeus,Tiburón Vitamínico,Spanish; Castilian,false
39352,Galeorhinus galeus,Touille,French,false
39352,Galeorhinus galeus,Vaalhaai,Afrikaans,false
39352,Galeorhinus galeus,Tope,English,true
39353,Hemitriakis leucoperiptera,Whitefin Topeshark,English,false
39353,Hemitriakis leucoperiptera,Whitefin Topeshark,English,true
39358,Mustelus mustelus,Common Smoothhound,English,true
39360,Scylliogaleus quecketti,Flapnose Houndshark,English,true
39361,Triakis acutipinna,Sharpfin Houndshark,English,false
39361,Triakis acutipinna,Tollo,English,false
39361,Triakis acutipinna,Tollo del Ecuador,Spanish; Castilian,false
39379,Glyphis glyphis,Speartooth Shark,English,false
39484,Pieris cheiranthi,Canary Islands Large White,English,false
39485,Gonepteryx maderensis,Madeiran Brimstone,English,false
39486,Lycaena ottomana,Grecian Copper,English,false
39490,Polyommatus dama,Mezopotamya Çokgözlüsü ,Turkish,false
39490,Polyommatus dama,Mesopotamian Blue,English,true
39491,Erebia christi,Raetzer's Ringlet,English,false
39491,Erebia christi,Rätzer’s Ringlet,English,false
39492,Erebia sudetica,Sudeten Ringlet,English,false
39461,Nemacheilus starostini,Starostin's Loach,English,false
39462,Aspiolucius esocinus,Pike Asp,English,false
39481,Pyrgus cirsii,Cinquefoil Skipper,English,false
39482,Zerynthia caucasica,Caucasian Festoon,English,false
39483,Pieris wollastoni,Madeiran Large White,English,false
39548,Indotestudo travancorica,Travancore Tortoise,English,false
39771,Dipturus laevis,Barndoor Skate,English,false
39792,Macaca leonina,Northern Pigtail Macaque,English,false
39792,Macaca leonina,Baraholeji banar,Bengali,false
39792,Macaca leonina,Chhotoleji banar,Bengali,false
39792,Macaca leonina,Gahari nejia bandar,Assamese,false
39792,Macaca leonina,Sungur puchero bandar,Nepali,false
39792,Macaca leonina,Northern Pig-tailed Macaque,English,true
39794,Macaca pagensis,Pagai Macaque,English,false
39794,Macaca pagensis,Pagai Island Macaque,English,true
39795,Macaca siberu,Siberut Macaque,English,true
39758,Nycticebus bengalensis,Ashy Slow Loris,English,false
39758,Nycticebus bengalensis,Bengal Loris,English,false
39758,Nycticebus bengalensis,Northern Slow Loris,English,false
39758,Nycticebus bengalensis,Bengal Slow Loris,English,true
39759,Nycticebus coucang,Slow Loris,English,false
39759,Nycticebus coucang,Sunda Slow Loris,English,false
39759,Nycticebus coucang,Loris lent,French,false
39759,Nycticebus coucang,Loris Lento,Spanish; Castilian,false
39759,Nycticebus coucang,Greater Slow Loris,English,true
39760,Nycticebus menagensis,Philippine Slow Loris,English,true
39775,Nomascus concolor,Black Gibbon,English,false
39775,Nomascus concolor,Concolor Gibbon,English,false
39775,Nomascus concolor,Indochinese Gibbon,English,false
39775,Nomascus concolor,Western Black Crested Gibbon,English,false
39775,Nomascus concolor,Gibbon Noir,French,false
39775,Nomascus concolor,Gibón de cresta negra,Spanish; Castilian,false
39775,Nomascus concolor,Westlicher Schopfgibbon,German,false
39775,Nomascus concolor,Black Crested Gibbon,English,true
39776,Nomascus gabriellae,Buff-cheeked Gibbon,English,false
39776,Nomascus gabriellae,Buffy-cheeked Gibbon,English,false
39776,Nomascus gabriellae,Southern Yellow-cheeked Crested Gibbon,English,false
39776,Nomascus gabriellae,Red-cheeked Gibbon,English,true
39779,Symphalangus syndactylus,Siamang,English,true
39803,Presbytis chrysomelas,Bornean Banded Langur,English,false
39803,Presbytis chrysomelas,Langur Mitrado,Spanish; Castilian,false
39869,Trachypithecus shortridgei,Shortridge’s Capped Langur,English,false
39869,Trachypithecus shortridgei,Shortridge’s Langur,English,true
39888,Hylobates muelleri,Bornean Grey Gibbon,English,false
39888,Hylobates muelleri,Borneo Gibbon,English,false
39888,Hylobates muelleri,Grey Gibbon,English,false
39888,Hylobates muelleri,Müller's Bornean Gibbon,English,false
39888,Hylobates muelleri,Müller's Gibbon,English,false
39888,Hylobates muelleri,Gibbon De Muller,French,false
39888,Hylobates muelleri,Gibón De Mueller,Spanish; Castilian,false
39888,Hylobates muelleri,Bornean Gibbon,English,true
39889,Hylobates abbotti,Abbott’s Gray Gibbon,English,true
39890,Hylobates funereus,Northern Gray Gibbon,English,true
39895,Nomascus leucogenys,White-cheeked Gibbon,English,false
39895,Nomascus leucogenys,Gibbon à favoris blancs du Nord,French,false
39895,Nomascus leucogenys,vượn bạc má,Vietnamese,false
39895,Nomascus leucogenys,vượn đen má trắng,Vietnamese,false
39895,Nomascus leucogenys,vượn má trắng bắc,Vietnamese,false
39895,Nomascus leucogenys,Northern White-cheeked Gibbon,English,true
39896,Nomascus siki,Gibbon à favoris blancs du Sud,French,false
39896,Nomascus siki,vượn bạc má,Vietnamese,false
39896,Nomascus siki,vượn đen má hung,Vietnamese,false
39896,Nomascus siki,vượn đen má trắng,Vietnamese,false
39896,Nomascus siki,vượn đen siki,Vietnamese,false
39896,Nomascus siki,vượn hót,Vietnamese,false
39896,Nomascus siki,vượn má trắng nam,Vietnamese,false
39896,Nomascus siki,Southern White-cheeked Gibbon,English,true
39826,Pygathrix nemaeus,Red-shanked Douc,English,false
39826,Pygathrix nemaeus,Chà vá chân nâu,Vietnamese,false
39826,Pygathrix nemaeus,Douc à jambes rouges,French,false
39826,Pygathrix nemaeus,Khadeng,Lao,false
39826,Pygathrix nemaeus,Voọc chà vá chân đỏ,Vietnamese,false
39826,Pygathrix nemaeus,Red-shanked Douc Langur,English,true
39827,Pygathrix cinerea,Gray-shanked Douc Monkey,English,false
39827,Pygathrix cinerea,Voọc chà vá chân xám,Vietnamese,false
39827,Pygathrix cinerea,Grey-shanked Douc Langur,English,true
39828,Pygathrix nigripes,Black-shanked Douc,English,false
39828,Pygathrix nigripes,Black-shanked Douc Monkey,English,false
39828,Pygathrix nigripes,Voọc chà vá chân đen,Vietnamese,false
39828,Pygathrix nigripes,Black-shanked Douc Langur,English,true
39833,Semnopithecus ajax,Chamba Sacred Langur,English,false
39833,Semnopithecus ajax,Dark-eyed Himalayan Langur,English,false
39833,Semnopithecus ajax,Himalayan Gray Langur,English,false
39833,Semnopithecus ajax,Western Himalayan Langur,English,false
39833,Semnopithecus ajax,Kashmir Gray Langur,English,true
39838,Semnopithecus hypoleucos,Dark-legged Malabar Langur,English,false
39838,Semnopithecus hypoleucos,Malabar Sacred Langur,English,false
39838,Semnopithecus hypoleucos,Black-footed Gray Langur,English,true
39853,Trachypithecus francoisi,Francois's Langur,English,false
39853,Trachypithecus francoisi,François's Leaf Monkey,English,false
39853,Trachypithecus francoisi,Tonkin Langur,English,false
39853,Trachypithecus francoisi,Tonkin Leaf Monkey,English,false
39853,Trachypithecus francoisi,Voọc má trắng,Vietnamese,false
39853,Trachypithecus francoisi,François’s Langur,English,true
39874,Trachypithecus germaini,Germain’s Langur,English,false
39874,Trachypithecus germaini,Germain’s Silver Langur,English,false
39874,Trachypithecus germaini,Indochinese Silvered Langur,English,false
39874,Trachypithecus germaini,Khang,Lao,false
39874,Trachypithecus germaini,Voọc bạc Đông Dương,Vietnamese,false
39874,Trachypithecus germaini,Indochinese Lutung,English,true
39876,Hoolock hoolock,Hoolock Gibbon,English,false
39876,Hoolock hoolock,Western Hoolock,English,false
39876,Hoolock hoolock,Gibbon Hoolock Occidental,French,false
39876,Hoolock hoolock,Gibón Hulock,Spanish; Castilian,false
39876,Hoolock hoolock,Hoolock,French,false
39876,Hoolock hoolock,Western Hoolock Gibbon,English,true
3990,Caseolus calculus,Madeiran Land Snail,English,false
39961,Ateles hybridus,Brown Spider Monkey,English,false
39961,Ateles hybridus,Mono Araña Café,Spanish; Castilian,false
39961,Ateles hybridus,Variegated Spider Monkey,English,true
39902,Bothrops pirajai,Jararacuçu-tapete,Portuguese,false
39902,Bothrops pirajai,Piraja's Lancehead,English,true
39904,Corallus cropanii,Jibóia amarela,Portuguese,false
39904,Corallus cropanii,Cropan's Boa,English,true
39905,Calamodontophis paucidens,Tropical Forest Snake,English,true
39907,Anisolepis undulatus,Wiegmann's Tree Lizard,English,true
39912,Mico leucippe,Golden-white Bare-ear Marmoset,English,false
39912,Mico leucippe,Sagüi-branco,Spanish; Castilian,false
39912,Mico leucippe,Sagüi-de-orelha-nua-branco,Portuguese,false
39915,Aotus brumbacki,Mico de Noche Llanero,Spanish; Castilian,false
39915,Aotus brumbacki,Mono Nocturno,Spanish; Castilian,false
39915,Aotus brumbacki,Brumback's Night Monkey,English,true
39925,Lagothrix cana,Geoffroy's Woolly Monkey,English,false
39925,Lagothrix cana,Macaco Barrigudo,Portuguese,false
39925,Lagothrix cana,Peruvian Woolly Monkey,English,true
39926,Lagothrix lugens,Colombian Woolly Monkey,English,false
39926,Lagothrix lugens,Mono Barrigudo,Spanish; Castilian,false
39927,Lagothrix poeppigii,Poeppig's Woolly Monkey,English,false
39927,Lagothrix poeppigii,Red Woolly Monkey,English,false
39927,Lagothrix poeppigii,Silvery Woolly Monkey,English,false
39927,Lagothrix poeppigii,Macaco Barrigudo,Spanish; Castilian,false
39927,Lagothrix poeppigii,Mono Barrigudo,Spanish; Castilian,false
39927,Lagothrix poeppigii,Mono Choro,Spanish; Castilian,false
39928,Plecturocebus ornatus,Weißstirn-Springaffe,German,false
39928,Plecturocebus ornatus,Zocay,Spanish; Castilian,false
39928,Plecturocebus ornatus,Ornate Tití Monkey,English,true
39929,Callicebus barbarabrownae,Barbara Brown's Titi,English,false
39929,Callicebus barbarabrownae,Northern Bahian Blond Titi,English,false
39929,Callicebus barbarabrownae,Northern Bahian Blond Titi Monkey,English,false
39929,Callicebus barbarabrownae,Guigó,Spanish; Castilian,false
39929,Callicebus barbarabrownae,Guigó-da-caatinga,Portuguese,false
39929,Callicebus barbarabrownae,Nordbahia-Springaffe,German,false
39929,Callicebus barbarabrownae,Sauá,Spanish; Castilian,false
39929,Callicebus barbarabrownae,Blond Titi Monkey,English,true
39930,Callicebus melanochir,Southern Bahian Masked Titi,English,false
39930,Callicebus melanochir,Guigó,Portuguese,false
39930,Callicebus melanochir,Sauá,Portuguese,false
39930,Callicebus melanochir,Südbahia-Springaffe,German,false
39930,Callicebus melanochir,Black-handed Titi,English,true
39942,Inflectarius magazinensis,Magazine Mountain Middle-toothed Snail,English,false
39942,Inflectarius magazinensis,Magazine Mountain Shagreen,English,false
39944,Cheracebus medemi,Medem's Collared Titi,English,false
39944,Cheracebus medemi,Medem’s Titi Monkey,English,false
39944,Cheracebus medemi,Schwarzhand-Springaffe,German,false
39944,Cheracebus medemi,Colombian Black-handed Titi,English,true
39954,Callicebus coimbrai,Coimbra's titi,English,false
39954,Callicebus coimbrai,Coimbra-Springaffe,German,false
39954,Callicebus coimbrai,Guigó,Portuguese,false
39954,Callicebus coimbrai,Guigó-de-Coimbra-Filho,Portuguese,false
39954,Callicebus coimbrai,Coimbra-Filho’s Titi Monkey,English,true
39956,Chiropotes satanas,Bearded Saki,English,false
39956,Chiropotes satanas,Black Cuxiú,English,false
39956,Chiropotes satanas,Black Saki,English,false
39956,Chiropotes satanas,Cuxiú,Portuguese,false
39956,Chiropotes satanas,Cuxiú-preto,Portuguese,false
39956,Chiropotes satanas,Kusiu,Tupi languages,false
39956,Chiropotes satanas,KuSiwu,Tupi languages,false
39956,Chiropotes satanas,Macaco-Preto,Portuguese,false
39956,Chiropotes satanas,Satansaffe,German,false
39956,Chiropotes satanas,Schwarzer Saki,German,false
39956,Chiropotes satanas,Black Bearded Saki,English,true
39957,Alouatta belzebul,Red-handed Howling Monkey,English,false
39957,Alouatta belzebul,Guariba-de-mãos-ruivas,Portuguese,false
39957,Alouatta belzebul,Mono aullador de manos rojas,Spanish; Castilian,false
39957,Alouatta belzebul,Rothandbrüllaffe,German,false
39957,Alouatta belzebul,Red-handed Howler Monkey,English,true
40083,Natalina beyrichi,Pondoland Cannibal Snail,English,false
40084,Natalina wesseliana,Tongaland Cannibal Snail,English,false
40085,Chlamydephorus dimidius,Snake Skin Hunter Slug,English,false
40086,Chlamydephorus burnupi,Burnup’s Hunter Slug,English,false
40088,Chlamydephorus purcelli,Purcell’s Hunter Slug,English,false
40019,Cebus kaapori,Caiarara ka’apor,Portuguese,false
40019,Cebus kaapori,Ka’apor-Kapuzineraffe,German,false
40019,Cebus kaapori,Ka’apor Capuchin,English,true
40046,Clappia umbilicata,Umbilicate Pebblesnail,English,false
40047,Pyrgulopsis avernalis,Moapa Pebblesnail,English,true
40048,Pyrgulopsis nevadensis,Corded Pyrg,English,true
40049,Taylorconcha serpenticola,Bliss Rapid Snail,English,false
40050,Colligyrus depressus,Harney Basin Duskysnail,English,false
40051,Pyrgulopsis aloba,Duckwater Pyrg,English,true
40052,Pyrgulopsis giuliani,South Sierra Nevada Springsnail,English,true
40053,Somatogyrus alcoviensis,Reverse Pebblesnail,English,false
40100,Elimia gibbera,Shouldered Elimia,English,true
40101,Elimia lachryma,Teardrop Elimia,English,true
40102,Elimia macglameriana,Wrinkled Elimia,English,true
40106,Pyrgulopsis cruciglans,Transverse Grand Pyrg,English,true
40540,Sarcophilus harrisii,Diable de Tasmanie,French,false
40540,Sarcophilus harrisii,Tasmanian Devil,English,true
40690,Gambelia sila,Blunt-nosed Leopard Lizard,English,false
40690,Gambelia sila,San Joaquin Leopard Lizard,English,false
40643,Leontopithecus chrysomelas,Mico-leão-de-cara-dourada,Portuguese,false
40643,Leontopithecus chrysomelas,Tamarino León De Cabeza Dorada,Spanish; Castilian,false
40643,Leontopithecus chrysomelas,Golden-headed Lion Tamarin,English,true
40644,Saguinus bicolor,Brazilian Bare-faced Tamarin,English,false
40644,Saguinus bicolor,Pied Bare-faced Tamarin,English,false
40644,Saguinus bicolor,Pied Bare-face Tamarin,English,false
40644,Saguinus bicolor,Pied Tamarin,English,false
40644,Saguinus bicolor,Sagui-bicolor,Portuguese,false
40644,Saguinus bicolor,Sagüi-de-cara-nua,Portuguese,false
40644,Saguinus bicolor,Sagüi-de-duas-cores,Portuguese,false
40644,Saguinus bicolor,Sagüi-de Duas-cores,Spanish; Castilian,false
40644,Saguinus bicolor,Sauim-de-coleira,Portuguese,false
40644,Saguinus bicolor,Sauim-de Manaus,Portuguese,false
40652,Galagoides rondoensis,Rondo Bushbaby,English,false
40652,Galagoides rondoensis,Rondo Dwarf Galago,English,true
40697,Cobitis maroccana,Moroccan spined loach,English,true
40789,Trachypithecus hatinhensis,Stripe-headed Black Langur,English,false
40789,Trachypithecus hatinhensis,Vooc den gáy trang,Vietnamese,false
40789,Trachypithecus hatinhensis,Vooc Hà Tinh,Vietnamese,false
40789,Trachypithecus hatinhensis,Hatinh Langur,English,true
40792,Elgaria panamintina,Panamint Alligator Lizard,English,false
40795,Nactus coindemirensis,Lesser Night Gecko,English,true
40743,Gammarus acherondytes,Illinois Cave Amphipod,English,false
40766,Nilopegamys plumbeus,Ethiopian Water Mouse,English,false
40766,Nilopegamys plumbeus,Ethiopian Amphibious Rat,English,true
40776,Arielulus societatis,Social Pipistrelle,English,false
40776,Arielulus societatis,Gesellige Koboldfledermaus,German,false
40776,Arielulus societatis,Social Sprite,English,true
41028,Litoria andiirrmalin,Cape Melville Treefrog,English,false
41029,Litoria booroolongensis,Booroolong Frog,English,true
41032,Litoria cooloolensis,Cooloola Sedgefrog,English,false
41032,Litoria cooloolensis,Cooloola Tree Frog,English,false
41033,Litoria freycineti,Freycinet’s Frog,English,false
41033,Litoria freycineti,Wallum Rocketfrog,English,false
41037,Litoria olongburensis,Olongburra Frog,English,false
41037,Litoria olongburensis,Wallum Sedgefrog,English,false
41038,Litoria subglandulosa,Glandular Frog,English,false
41038,Litoria subglandulosa,New England Tree Frog,English,false
41039,Cophixalus mcdonaldi,Mcdonald’s Frog,English,false
41040,Cophixalus neglectus,Neglected Frog,English,false
41041,Cophixalus saxatilis,Black Mountain Boulder Frog,English,false
41041,Cophixalus saxatilis,Rock Frog,English,false
41045,Crinia tinnula,Tinkling Froglet,English,false
41045,Crinia tinnula,Wallum Froglet,English,false
41046,Heleioporus australiacus,Giant Burrowing Frog,English,false
41046,Heleioporus australiacus,Eastern Owl Frog,English,true
41048,Pseudophryne covacevichae,Magnificent Broodfrog,English,false
41050,Pseudophryne pengilleyi,Northern Corroboree Frog,English,false
41052,Spicospina flammocaerulea,Sunset Frog,English,false
41118,Cophixalus concinnus,Beautiful Nursery-frog,English,false
41210,Praomys degraaffi,De Graaff's Praomys,English,false
41239,Limnonectes namiyei,Namie Gaeru,Japanese,false
41240,Alcalus tasanae,Tasan Frog,English,false
41240,Alcalus tasanae,Tha San Frog,English,false
41240,Alcalus tasanae,Tasan Eastern Frog,English,true
41254,Hypolimnus pedderensis,Lake Pedder Earthworm,English,true
41310,Sylvilagus robustus,Davis Mountains Cottontail,English,true
41407,Cryptotora thamicola,Waterfall Climbing Cave Fish,English,false
41547,Ateles chamek,Black spider monkey,English,false
41547,Ateles chamek,Chamek Spider Monkey,English,false
41547,Ateles chamek,Peruvian Black Spider Monkey,English,false
41547,Ateles chamek,Atèle à face noire,French,false
41547,Ateles chamek,Coatá-preto,Portuguese,false
41547,Ateles chamek,Macaco-aranha-de-cara-preta,Portuguese,false
41547,Ateles chamek,Maquisapa,Spanish; Castilian,false
41547,Ateles chamek,Marimono,Spanish; Castilian,false
41547,Ateles chamek,Mono Araña negro,Spanish; Castilian,false
41547,Ateles chamek,Schwarzgesicht-Klammeraffe,German,false
41547,Ateles chamek,Black-faced Black Spider Monkey,English,true
41550,Plecturocebus modestus,Bolivian Titi,English,false
41550,Plecturocebus modestus,Modest Titi,English,false
41550,Plecturocebus modestus,Rio Beni Titi,English,false
41550,Plecturocebus modestus,Titi Monkey,English,false
41550,Plecturocebus modestus,Lucachi cenizo,Spanish; Castilian,false
41550,Plecturocebus modestus,Mono Tití,Spanish; Castilian,false
41550,Plecturocebus modestus,Rio-Beni-Springaffe,German,false
41550,Plecturocebus modestus,Beni Titi Monkey,English,true
41642,Nomascus nasutus,Eastern Black Crested Gibbon,English,false
41642,Nomascus nasutus,vượn cao vít,Vietnamese,false
41642,Nomascus nasutus,vượn đen,Vietnamese,false
41642,Nomascus nasutus,东黑冠长臂猿.,Chinese,false
41642,Nomascus nasutus,Cao-vit Gibbon,English,true
41643,Nomascus hainanus,Hainan Black Crested Gibbon,English,false
41643,Nomascus hainanus,Hainan Black Gibbon,English,false
41643,Nomascus hainanus,Hainan Crested Gibbon,English,false
41643,Nomascus hainanus,Hainan Gibbon,English,true
41755,Physeter macrocephalus,Cachelot,English,false
41755,Physeter macrocephalus,Pot Whale,English,false
41755,Physeter macrocephalus,Spermacet Whale,English,false
41755,Physeter macrocephalus,Ballena Esperma,Spanish; Castilian,false
41755,Physeter macrocephalus,Cachalot,French,false
41755,Physeter macrocephalus,Cachalote,Spanish; Castilian,false
41755,Physeter macrocephalus,Cachalote,Portuguese,false
41755,Physeter macrocephalus,Capodoglio,Italian,false
41755,Physeter macrocephalus,Gabdoll,Maltese,false
41755,Physeter macrocephalus,"İspermeçet balinası, kaşalot",Turkish,false
41755,Physeter macrocephalus,Kashalot,Albanian,false
41755,Physeter macrocephalus,ulješura,Croatian,false
41755,Physeter macrocephalus,عنبر (anbar),Arabic,false
41755,Physeter macrocephalus,ראשתן (roshtan),Hebrew,false
41755,Physeter macrocephalus,φυσητήρας (fysitíras),"Greek, Modern (1453-)",false
41755,Physeter macrocephalus,Sperm Whale,English,true
41880,Haliotis cracherodii,Black abalone,English,false
41880,Haliotis cracherodii,Black Abalone,English,false
41816,Hemigaleus microstoma,Sickelfin Weasel Shark,English,true
41819,Hemiscyllium strahani,Hooded Carpet Shark,English,false
41835,Nebrius ferrugineus,قِرش رضيع أشقر,Arabic,false
41835,Nebrius ferrugineus,Tawny Nurse Shark,English,true
41836,Negaprion acutidens,Gursh,Arabic,false
41836,Negaprion acutidens,قرش غرين مِنْجَل,Arabic,false
41836,Negaprion acutidens,Sharptooth Lemon Shark,English,true
41871,Centrophorus squamosus,Deepwater Spiny Dogfish,English,false
41871,Centrophorus squamosus,Nilson's Deepsea Dogfish,English,false
41871,Centrophorus squamosus,Quelvacho Negro,Spanish; Castilian,false
41871,Centrophorus squamosus,Squale-chagrin De L'Atlantique,French,false
41871,Centrophorus squamosus,Leafscale Gulper Shark,English,true
4200,Cercocebus galeritus,Tana River Crested Mangabey,English,false
4200,Cercocebus galeritus,Mangabey á crête,French,false
4200,Cercocebus galeritus,Mangabey Crestado Ventriblanco,Spanish; Castilian,false
4200,Cercocebus galeritus,Mangabey de la Tana,French,false
4200,Cercocebus galeritus,Tana-Mangabe,German,false
4200,Cercocebus galeritus,Tana River Mangabey,English,true
4203,Cercocebus sanjei,Sanje Crested Mangabey,English,false
4203,Cercocebus sanjei,Sanje Mangabey,English,false
4203,Cercocebus sanjei,Mangabé de la Sanje,French,false
4203,Cercocebus sanjei,Mangabey del Sanje,Spanish; Castilian,false
4203,Cercocebus sanjei,Sanje River Mangabey,English,true
4218,Cercopithecus erythrotis,Red-eared Guenon,English,false
4218,Cercopithecus erythrotis,Russet-eared Guenon,English,false
4218,Cercopithecus erythrotis,Cercopiteco de Orejas Rojas,Spanish; Castilian,false
4218,Cercopithecus erythrotis,Cercopithèque à nez rouge,French,false
4218,Cercopithecus erythrotis,Mono de Orejas Rojas,Spanish; Castilian,false
4218,Cercopithecus erythrotis,Moustac à oreilles rouges,French,false
4218,Cercopithecus erythrotis,Rotohrmeerkatze,German,false
4218,Cercopithecus erythrotis,Red-eared Monkey,English,true
4219,Cercopithecus hamlyni,Hamlyn’s Monkey,English,false
4219,Cercopithecus hamlyni,Owl-faced Guenon,English,false
4219,Cercopithecus hamlyni,Cercopiteco de Hamlyn,Spanish; Castilian,false
4219,Cercopithecus hamlyni,Cercopithèque à tete de hibou ,French,false
4219,Cercopithecus hamlyni,Cercopithèque d'Hamlyn,French,false
4219,Cercopithecus hamlyni,Eulenkopfmeerkatze,German,false
4219,Cercopithecus hamlyni,Owl-faced Monkey,English,true
4217,Cercopithecus erythrogaster,Red-bellied Guenon,English,false
4217,Cercopithecus erythrogaster,White-throated Guenon,English,false
4217,Cercopithecus erythrogaster,White-throated Monkey,English,false
4217,Cercopithecus erythrogaster,アカハラグエノン,Japanese,false
4217,Cercopithecus erythrogaster,Cercopiteco de Vientre Rojo,Spanish; Castilian,false
4217,Cercopithecus erythrogaster,Cercopithèque à ventre roux,French,false
4217,Cercopithecus erythrogaster,Rotbauchmeerkatze,German,false
4217,Cercopithecus erythrogaster,赤腹長尾猴,Chinese,false
4217,Cercopithecus erythrogaster,Red-bellied Monkey,English,true
42392,Erinna newcombi,Newcomb's Snail,English,false
42392,Erinna newcombi,Newcomb's Bugle,English,true
4240,Chlorocebus djamdjamensis,Bale Mountains Grivet,English,false
4240,Chlorocebus djamdjamensis,Bale Mountains Vervet,English,false
4240,Chlorocebus djamdjamensis,Djam-djam,English,false
4240,Chlorocebus djamdjamensis,Bale-Grünmeerkatze,German,false
4240,Chlorocebus djamdjamensis,Grivet des Balé,French,false
4240,Chlorocebus djamdjamensis,Vervet de las Montañas Bale,Spanish; Castilian,false
4240,Chlorocebus djamdjamensis,Bale Monkey,English,true
42694,Saguinus niger,guaribinha,Portuguese,false
42694,Saguinus niger,Sagüi,Spanish; Castilian,false
42694,Saguinus niger,Sagui-una,Portuguese,false
42694,Saguinus niger,Souin,Portuguese,false
42694,Saguinus niger,Black-handed Tamarin,English,true
42655,Spalax zemni,Podolsk Mole Rat,English,false
42655,Spalax zemni,Podolian Mole Rat,English,true
42712,Glyphis garricki,New Guinea River Shark,English,false
42712,Glyphis garricki,Northern River Shark,English,false
42843,Pseudagrion newtoni,Harlequin Sprite,English,false
4292,Cetorhinus maximus,Pelerin,French,false
4292,Cetorhinus maximus,Peregrino,Spanish; Castilian,false
4292,Cetorhinus maximus,Basking Shark,English,true
4321,Chaerephon tomensis,São-Tomé-Bulldoggfledermaus,German,false
4321,Chaerephon tomensis,Tadaride de São Tomé,French,false
4321,Chaerephon tomensis,São Tomé Free-tailed Bat,English,true
43892,Chiropotes utahickae,Cuxiú,Portuguese,false
43892,Chiropotes utahickae,Cuxiú De-uta-hick,Portuguese,false
43892,Chiropotes utahickae,Uta-Hick-Saki,German,false
43892,Chiropotes utahickae,Uta Hick’s Bearded Saki,English,true
43912,Alouatta discolor,Red-handed Howling Monkey,English,false
43912,Alouatta discolor,Spix's Howler,English,false
43912,Alouatta discolor,Guariba-de-mãos-ruivas,Portuguese,false
43912,Alouatta discolor,Guariba Preta,Portuguese,false
43912,Alouatta discolor,Mono aullador de Spix,Spanish; Castilian,false
43912,Alouatta discolor,Spix-Brüllaffe,German,false
43912,Alouatta discolor,Spix's Red-handed Howler Monkey,English,true
44182,Ctenosaura defensor,Chop,Spanish; Castilian,false
44182,Ctenosaura defensor,Yucatán Spiny-tailed Iguana,English,true
44188,Ctenosaura flavidorsalis,Rumia,Spanish; Castilian,false
44188,Ctenosaura flavidorsalis,Yellow-backed Spiny-tailed Iguana,English,true
44190,Ctenosaura oaxacana,Guiou,Spanish; Castilian,false
44190,Ctenosaura oaxacana,Oaxaca Spiny-tailed Iguana,English,true
44194,Ctenosaura clarki,Balsas Armed Lizard,English,false
44194,Ctenosaura clarki,Michoacán Dwarf Spiny-tailed Iguana,English,false
44194,Ctenosaura clarki,Balsas Spiny-tailed Iguana,English,true
4420,Chalinolobus neocaledonicus,Chalinolobe Néo-calédonien,French,false
4420,Chalinolobus neocaledonicus,Neukaledonien-Lappenfledermaus,German,false
4420,Chalinolobus neocaledonicus,New Caledonia Wattled Bat,English,true
4425,Chalinolobus tuberculatus,Long-tailed Wattled Bat,English,false
