internalTaxonId,scientificName,kingdomName,phylumName,orderName,className,familyName,genusName,speciesName,infraType,infraName,infraAuthority,subpopulationName,authority,taxonomicNotes
60113,Gymnura zonura,ANIMALIA,CHORDATA,RAJIFORMES,CHONDRICHTHYES,GYMNURIDAE,Gymnura,zonura,,,,,"(Bleeker, 1852)","Previous studies of the family Gymnuridae have divided it into two genera based 
on the presence or absence of a dorsal fin; <i>Aetoplatea</i> with a dorsal fin 
and <i>Gymnura</i> without (Murdy <i>et al</i>. 1997, Compagno and Last 1999, 
Vossoughi and Vosoughi 1999, Oshigou <i>et al</i>. 2004, Yano <i>et al</i>. 
2005). A recent taxonomic review of the Australian Butterfly Ray <i>Gymnura 
australis</i> (Ramsay and Ogilby 1886), supports the amalgamation of all species 
into a single genus; <i>Gymnura</i> (Jacobsen 2007). Jacobsen (2007) found that 
dorsal fin development in <i>G. australis</i> is variable and inconsistent with 
the two genus hypothesis, thus suggesting that <i>Aeteoplata</i> should be 
designated as a junior synonym."
60118,Dipturus crosnieri,ANIMALIA,CHORDATA,RAJIFORMES,CHONDRICHTHYES,RAJIDAE,Dipturus,crosnieri,,,,,"(Séret, 1989)",
60119,Aetobatus flagellum,ANIMALIA,CHORDATA,MYLIOBATIFORMES,CHONDRICHTHYES,AETOBATIDAE,Aetobatus,flagellum,,,,,"(Bloch &amp; Schneider, 1801)",This species is poorly represented in collections.
60120,Aetomylaeus maculatus,ANIMALIA,CHORDATA,MYLIOBATIFORMES,CHONDRICHTHYES,MYLIOBATIDAE,Aetomylaeus,maculatus,,,,,"(Gray, 1834)",This species is considered distinct from <em>Aetomylaeus milvus</em>&#160;(Last <em>et al. </em>2016).
60129,Rhinoptera javanica,ANIMALIA,CHORDATA,RAJIFORMES,CHONDRICHTHYES,RHINOPTERIDAE,Rhinoptera,javanica,,,,,"Müller &amp; Henle, 1841",The genus <i>Rhinoptera</i> is a taxonomically perplexing group that requires a great deal of future investigation to elucidate the actual number of species that belong in this genus.
6026,Cyclura carinata,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,IGUANIDAE,Cyclura,carinata,,,,,"Harlan, 1824","The small subpopulation on Booby Cay, The Bahamas, has been classified as a distinct subspecies, <em>Cyclura carinata bartschi</em> Cochran, 1931, on the basis of morphological characteristics. Genetic studies are needed to more fully evaluate whether subspecific status is warranted."
60261,Palaemnema baltodanoi,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,PLATYSTICTIDAE,Palaemnema,baltodanoi,,,,,"Brooks, 1989",
60260,Microneura caligata,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,COENAGRIONIDAE,Microneura,caligata,,,,,"Hagen in Selys, 1886",<i>Microneura</i> is a monotypic genus.
60202,Sphyrna tudes,ANIMALIA,CHORDATA,CARCHARHINIFORMES,CHONDRICHTHYES,SPHYRNIDAE,Sphyrna,tudes,,,,,"(Valenciennes, 1822)","The historical confusion that surrounds this species' taxonomy is pending resolution and nomenclatural stability. The current lectotype of this species (MNHN 1049 from Nice, France) most likely represents <em>S. couardi</em>, and the paralectotype (MNHN 1019 from Cayenne, French Guiana) most likely represents <em>S. bigelowi</em>. The retention of the name <em>S. tudes</em> would require the rejection of the current lectotype and redesignation of the Cayenne specimen as the lectotype. Compagno (in preparation b) outlines the history and problems associated with this issue."
60262,Progomphus zephyrus,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,GOMPHIDAE,Progomphus,zephyrus,,,,,"Needham, 1941",
60203,Mustelus schmitti,ANIMALIA,CHORDATA,CARCHARHINIFORMES,CHONDRICHTHYES,TRIAKIDAE,Mustelus,schmitti,,,,,"Springer, 1939",
60274,Pyrrhosoma elisabethae,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,COENAGRIONIDAE,Pyrrhosoma,elisabethae,,,,,"Schmidt, 1948",Until recently this species was regarded as subspecies of <em>Pyrrhosoma nymphula</em>. Kalkman & Lopau (2006) illustrated the differences between the two taxa and confirmed that they should be treated as valid species.
60277,Cyclogomphus gynostylus,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,GOMPHIDAE,Cyclogomphus,gynostylus,,,,,"Fraser, 1926","Taxonomically isolated, no near allies."
60278,Elattoneura caesia,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,PLATYCNEMIDIDAE,Elattoneura,caesia,,,,,"(Hagen, 1860)","Originally described as <em>Alloneura caesia</em> Hagen in Selys, 1860."
60279,Gomphidia pearsoni,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,GOMPHIDAE,Gomphidia,pearsoni,,,,,"Fraser, 1933",First described by Fraser (1933d).
60280,Hylaeothemis fruhstorferi,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,LIBELLULIDAE,Hylaeothemis,fruhstorferi,,,,,Karsch (1889),"Originally described as <span style=""font-style: italic;"">Tetrathemis fruhstorferi</span> Karsch, 1889."
60281,Macrogomphus lankanensis,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,GOMPHIDAE,Macrogomphus,lankanensis,,,,,"Fraser, 1933",First described by Fraser (1933d).
60282,Microgomphus wijaya,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,GOMPHIDAE,Microgomphus,wijaya,,,,,"Lieftinck, 1940",
60218,Isogomphodon oxyrhynchus,ANIMALIA,CHORDATA,CARCHARHINIFORMES,CHONDRICHTHYES,CARCHARHINIDAE,Isogomphodon,oxyrhynchus,,,,,"(Müller &amp; Henle, 1839)",
60219,Carcharhinus signatus,ANIMALIA,CHORDATA,CARCHARHINIFORMES,CHONDRICHTHYES,CARCHARHINIDAE,Carcharhinus,signatus,,,,,"(Poey, 1868)",
60290,Gomphus lucasii,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,GOMPHIDAE,Gomphus,lucasii,,,,,"Selys, 1849",
60250,Enallagma truncatum,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,COENAGRIONIDAE,Enallagma,truncatum,,,,,"(Gundlach, 1888)",
60251,Epigomphus corniculatus,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,GOMPHIDAE,Epigomphus,corniculatus,,,,,"Belle, 1989",
60252,Epigomphus donnellyi,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,GOMPHIDAE,Epigomphus,donnellyi,,,,,"González &amp; Cook, 1988",
60254,Epigomphus flinti,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,GOMPHIDAE,Epigomphus,flinti,,,,,"Donnelly, 1989",
60255,Epigomphus houghtoni,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,GOMPHIDAE,Epigomphus,houghtoni,,,,,"Brooks, 1989",
60256,Epigomphus maya,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,GOMPHIDAE,Epigomphus,maya,,,,,"Donnelly, 1989",
60257,Epigomphus sulcatistyla,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,GOMPHIDAE,Epigomphus,sulcatistyla,,,,,"Donnelly, 1989","Originally considered <i>E. paulsoni</i> Belle, 1981."
60258,Epigomphus westfalli,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,GOMPHIDAE,Epigomphus,westfalli,,,,,"Donnelly, 1986",
60267,Notogomphus cottarellii,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,GOMPHIDAE,Notogomphus,cottarellii,,,,,"Consiglio, 1978",
60268,Notogomphus ruppeli,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,GOMPHIDAE,Notogomphus,ruppeli,,,,,"(Selys, 1858)","This species was introduced as <em>Gomphus ruppeli</em> (after Eduard Rüppell) by Selys-Longchamps (1858). The name has been spelt in several ways since, mainly to correct for the vowel mutation and the missing consonant."
6027,Cyclura collei,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,IGUANIDAE,Cyclura,collei,,,,,"Gray, 1845",
60271,Pseudagrion kaffinum,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,COENAGRIONIDAE,Pseudagrion,kaffinum,,,,,"Consiglio, 1978",
60302,Orthetrum poecilops,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,LIBELLULIDAE,Orthetrum,poecilops,,,,,"Ris, 1919","Ris (1919) described <em>Orthetrum poecilops poecilops</em> from Guangdong. The subspecies <em>Orthetrum poecilops miyajimaense</em> Yuki & Doi, 1938 was described, originally as separate species, from Miyajima, a small island near Hiroshima, southern Honshu, Japan. Asahina and Sawano (1957) synonymised the two taxa but later Asahina (1970) reinstated <em>miyajimaense</em> at subspecies level, based principally on its smaller size. Wilson (2001) considers the two taxa are probably synonyms. Nevertheless the Japanese population represents a distinct and isolated (fragmented) population."
60361,Aplocheilichthys usanguensis,ANIMALIA,CHORDATA,CYPRINODONTIFORMES,ACTINOPTERYGII,POECILIIDAE,Aplocheilichthys,usanguensis,,,,,"Wildekamp, 1977",
60374,Barbatula samantica,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,BALITORIDAE,Barbatula,samantica,,,,,"(Bănărescu &amp; Nalbant, 1978)",The taxonomy of <i>Barbatula</i> is in need of revision.
60307,Boyeria cretensis,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,AESHNIDAE,Boyeria,cretensis,,,,,"Peters, 1991","Formerly, confused with and regarded as a subpopulation of <em>Boyeria irene</em> (Fonscolombe, 1838), but both species are clearly distinct (Boudot 1989, Peters 1991, Kohli <em>et al.</em>&#160;2014)."
60375,Iberocypris palaciosi,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,CYPRINIDAE,Iberocypris,palaciosi,,,,,"Doadrio, 1980","Recent change of genus from <i>Iberocypris</i> to <i>Squalius</i> (Zardoya and Doadrio 1999, Sanjur <i>et al</i>. 2003). Valid as <span style=""font-style: italic;"">Iberocypris palaciosi</span> (Kottelat and Freyhof 2007).<br>"
60308,Nothobranchius korthausae,ANIMALIA,CHORDATA,CYPRINODONTIFORMES,ACTINOPTERYGII,NOTHOBRANCHIIDAE,Nothobranchius,korthausae,,,,,"Meinken, 1973","<p><em>Nothobranchius korthausae</em> was established as a species by Meinken in 1973, and that status has since been accepted by all authors. The species was known to occur only in Mafia Island until 2000, when several populations showing close similarities in male colouration to <em>N. korthausae</em> were found in coastal mainland. These latter populations were described by Costa (2009) as <em>N. ruudwildekampi</em>, restricting the distribution of <em>N. korthausae</em> again to the originally defined Mafia Island.&#160; </span></p>"
60379,Aplocheilichthys lacustris,ANIMALIA,CHORDATA,CYPRINODONTIFORMES,ACTINOPTERYGII,POECILIIDAE,Aplocheilichthys,lacustris,,,,,"Seegers, 1984",
60382,Nothobranchius flammicomantis,ANIMALIA,CHORDATA,CYPRINODONTIFORMES,ACTINOPTERYGII,NOTHOBRANCHIIDAE,Nothobranchius,flammicomantis,,,,,"Wildekamp, Watters &amp; Sainthouse, 1998","<p><em>Nothobranchius flammicomantis</em> was established as a species by Wildekamp, Watters and Sainthouse in 1998, and that status has since been accepted by all authors.</span></p>"
60319,Oreochromis latilabris,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,CICHLIDAE,Oreochromis,latilabris,,,,,"Seegers &amp; Tichy, 1999",
60321,Chiloglanis rukwaensis,ANIMALIA,CHORDATA,SILURIFORMES,ACTINOPTERYGII,MOCHOKIDAE,Chiloglanis,rukwaensis,,,,,"Seegers, 1996",
60322,Barbus sp. nov. 'Pangani',ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,CYPRINIDAE,Barbus,sp. nov. 'Pangani',,,,,,"Closely related to <i>'Barbus' apleurogramma</i>. Most likely an undescribed small Barbus, currently under description (Seegers, work in progress) (see Seegers <i>et al</i>., unpublished).
<br>
<br>The genus <i>Barbus</i> (Cyprinidae) is restricted to a small number of species mainly inhabiting the European ichthyographic region including Northeast Africa. Most of the African species which are currently included in the genus, taxonomically do not appear to be closely related to the genus <i>Barbus sensu strictu</i>. However, no attempts have yet been made at an adequate nomenclature of the African forms. We therefore follow Berrebi <i>et al</i>. (1996) and use in this paper the term ‘<i>Barbus</i>’ for the  cyprinid fish species which were previously considered as Barbus (Seegers <i>et al</i>., unpublished)."
60325,Aplocheilichthys sp. nov. 'Baringo',ANIMALIA,CHORDATA,CYPRINODONTIFORMES,ACTINOPTERYGII,POECILIIDAE,Aplocheilichthys,sp. nov. 'Baringo',,,,,,"Taxonomic status uncertain. Appears to be close to <em>Aplocheilichthys maculatus</em> Klausewitz, 1957."
60336,Nothobranchius luekei,ANIMALIA,CHORDATA,CYPRINODONTIFORMES,ACTINOPTERYGII,NOTHOBRANCHIIDAE,Nothobranchius,luekei,,,,,"Seegers, 1984","<p><em>Nothobranchius luekei</em> was established as a species by Seegers in 1984, and that status has since been accepted by all authors.</span></p>"
60338,Zaireichthys wamiensis,ANIMALIA,CHORDATA,SILURIFORMES,ACTINOPTERYGII,AMPHILIIDAE,Zaireichthys,wamiensis,,,,,"(Seegers, 1989)","Roberts (2003) removed most species from <span style=""font-style: italic;"">Leptoglanis</span> and placed them, instead, into <span style=""font-style: italic;"">Zaireichthys</span>."
60339,Oreochromis alcalicus,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,CICHLIDAE,Oreochromis,alcalicus,,,,,"(Hilgendorf, 1905)",
60340,Haplochromis nubilus,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,CICHLIDAE,Haplochromis,nubilus,,,,,"(Boulenger, 1906)",
60343,Iberochondrostoma oretanum,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,CYPRINIDAE,Iberochondrostoma,oretanum,,,,,"(Doadrio &amp; Carmona, 2003)",
60346,Nothobranchius rubripinnis,ANIMALIA,CHORDATA,CYPRINODONTIFORMES,ACTINOPTERYGII,NOTHOBRANCHIIDAE,Nothobranchius,rubripinnis,,,,,"Seegers, 1986","<p><em>Nothobranchius rubripinnis </em>was established as a species by Seegers in 1986, and that status has since been accepted by all authors. Populations from the Mbwemkuru River in south-eastern Tanzania were initially proposed to belong to <em>N. rubripinnis</em> but subsequent studies showed it to be a distinct species that was described as <em>N. cardinalis</em> by Watters, Cooper &amp; Wildekamp in 2008.</p>"
60347,Cobitis vettonica,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,COBITIDAE,Cobitis,vettonica,,,,,"Doadrio &amp; Perdices, 1997",
60348,Nothobranchius foerschi,ANIMALIA,CHORDATA,CYPRINODONTIFORMES,ACTINOPTERYGII,NOTHOBRANCHIIDAE,Nothobranchius,foerschi,,,,,"Wildekamp &amp; Berkenkamp, 1979","<p><p><p>First population of this species was imported in 1957 and was referred to as <em>N</em>. species Dar es Salaam or erroneously as <em>N. palmqvisti</em> Dar es Salaam. <em>Nothobranchius foerschi</em> was established as a species by Wildekamp and Berkenkamp in 1979, and that status has since been accepted by all authors. </p><br/></p></p>"
6035,Cyclura cychlura,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,IGUANIDAE,Cyclura,cychlura,,,,,"(Cuvier, 1829)",
60352,Orthochromis luichensis,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,CICHLIDAE,Orthochromis,luichensis,,,,,"De Vos &amp; Seegers, 1998",
60366,Chiloglanis kalambo,ANIMALIA,CHORDATA,SILURIFORMES,ACTINOPTERYGII,MOCHOKIDAE,Chiloglanis,kalambo,,,,,"Seegers, 1996",
60369,Orthochromis rugufuensis,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,CICHLIDAE,Orthochromis,rugufuensis,,,,,"De Vos &amp; Seegers, 1998",
60400,Iberocypris alburnoides,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,CYPRINIDAE,Iberocypris,alburnoides,,,,,"(Steindachner, 1866)","Recent change from genus <i>Leuciscus</i> to <i>Squalius</i> (Zardoya and Doadrio 1999, Sanjur <i>et al</i>. 2003). <span style=""font-style: italic;"">Squalius alburnoides</span> transferred to <span style=""font-style: italic;"">Iberocypris </span>(Kottelat and Freyhoff 2007)<br>"
60417,Ctenochromis aff. pectoralis,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,CICHLIDAE,Ctenochromis,aff. pectoralis,,,,,"Pfeffer, 1893",The status of the population in Mzima springs is uncertain. It might be distinct from <i>Ctenochromis pectoralis</i> known from the Pangani drainage. More research is required.
60424,Labeo sp. nov. 'Baomo',ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,CYPRINIDAE,Labeo,sp. nov. 'Baomo',,,,,,An undescribed species recently collected near Baomo (Seegers <i>et al</i>. unpublished).
60498,Haplochromis aeneocolor,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,CICHLIDAE,Haplochromis,aeneocolor,,,,,"Greenwood, 1973",
60431,Nothobranchius bojiensis,ANIMALIA,CHORDATA,CYPRINODONTIFORMES,ACTINOPTERYGII,NOTHOBRANCHIIDAE,Nothobranchius,bojiensis,,,,,"Wildekamp &amp; Haas, 1992","<em>Nothobranchius bojiensis</em>&#160;was&#160;established as a species by Wildekamp and Haas in 1992, and that status has since been accepted by all authors."
60432,Nothobranchius interruptus,ANIMALIA,CHORDATA,CYPRINODONTIFORMES,ACTINOPTERYGII,NOTHOBRANCHIIDAE,Nothobranchius,interruptus,,,,,"Wildekamp &amp; Berkenkamp, 1979","<p><em>Nothobranchius jubbi interruptus</em>&#160;was established as a subspecies by&#160;Wildekamp &amp; Berkenkamp in&#160;1979.&#160;Seegers (1981) proposed <em>Nothobranchius interruptus&#160;</em>as a valid species, and that status has since been accepted by all authors.</span></p>"
60441,Nothobranchius willerti,ANIMALIA,CHORDATA,CYPRINODONTIFORMES,ACTINOPTERYGII,NOTHOBRANCHIIDAE,Nothobranchius,willerti,,,,,"Wildekamp, 1992","<p><em>Nothobranchius willerti</em> was established as a species by Wildekamp in 1992, and that status has since been accepted by all authors.</span></p>"
60442,Nothobranchius elongatus,ANIMALIA,CHORDATA,CYPRINODONTIFORMES,ACTINOPTERYGII,NOTHOBRANCHIIDAE,Nothobranchius,elongatus,,,,,"Wildekamp, 1982","<p><em>Nothobranchius elongatus</em> was established as a species by Wildekamp in 1992, and that status has since been accepted by all authors.</span></p>"
60446,Delminichthys krbavensis,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,CYPRINIDAE,Delminichthys,krbavensis,,,,,"(Zupančič &amp; Bogutskaya, 2002)",
60450,Chelaethiops rukwaensis,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,CYPRINIDAE,Chelaethiops,rukwaensis,,,,,"(Ricardo, 1939)",
60452,Alcolapia alcalicus,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,CICHLIDAE,Alcolapia,alcalicus,,,,,"(Hilgendorf, 1905)",Previously also reported as <i>Tilapia alcalica</i> and <i>Oreochromis</i> (<i>Alcolapia</i>) <i>alcalicus alcalicus</i>. Specific rank according to Seegers and Tichy (1999).
60453,Alcolapia grahami,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,CICHLIDAE,Alcolapia,grahami,,,,,"(Boulenger, 1912)","Also reported under the old names <i>Tilapia grahami</i> and <i>Oreochromis</i> (<i>Alcolapia</i>) <i>alcalicus grahami</i>. Specific rank according to Seegers and Tichy (1999). Reported as <i>Tilapia mossambica</i> (non Peters, 1852) by Woodhouse (1912), a misidentification."
60566,Haplochromis microdon,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,CICHLIDAE,Haplochromis,microdon,,,,,"(Boulenger, 1906)",
60567,Haplochromis melanopterus,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,CICHLIDAE,Haplochromis,melanopterus,,,,,"Trewavas,1928",
60509,Haplochromis erythromaculatus,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,CICHLIDAE,Haplochromis,erythromaculatus,,,,,"De Vos, Snoeks &amp; Thys van den Audenaerde, 1991",
60525,Haplochromis petronius,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,CICHLIDAE,Haplochromis,petronius,,,,,"Greenwood, 1973",
60532,Haplochromis guiarti,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,CICHLIDAE,Haplochromis,guiarti,,,,,"(Pellegrin, 1904)",
60535,Haplochromis howesi,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,CICHLIDAE,Haplochromis,howesi,,,,,"van Oijen, 1992",
60536,Haplochromis victorianus,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,CICHLIDAE,Haplochromis,victorianus,,,,,"(Pellegrin,1904)",
60538,Haplochromis argenteus,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,CICHLIDAE,Haplochromis,argenteus,,,,,"Regan,1922",
60550,Lamprologus kungweensis,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,CICHLIDAE,Lamprologus,kungweensis,,,,,"Poll, 1956",
60674,Simochromis marginatus,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,CICHLIDAE,Simochromis,marginatus,,,,,"Poll, 1956",
60679,Simochromis margaretae,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,CICHLIDAE,Simochromis,margaretae,,,,,"Axelrod &amp; Harrison, 1978",
60614,Neolamprologus schreyeni,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,CICHLIDAE,Neolamprologus,schreyeni,,,,,"(Poll, 1974)",
60616,Neolamprologus christyi,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,CICHLIDAE,Neolamprologus,christyi,,,,,"(Trewavas &amp; Poll, 1952)",
60623,Oreochromis andersonii,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,CICHLIDAE,Oreochromis,andersonii,,,,,"(Castelnau, 1861)",
60691,Nemacheilus dori,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,BALITORIDAE,Nemacheilus,dori,,,,,"(Goren &amp; Bănărescu, 1982)","Initially included in <i>Nemacheilus insignis</i>, but valid as a separate species (M. Goren, pers. comm.)."
60628,Oreochromis jipe,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,CICHLIDAE,Oreochromis,jipe,,,,,"(Lowe, 1955)","Previously also reported as <i>Tilapia jipe, T. (Sarotherodon) jipe, T. (Oreochromis) jipe</i> and <i>S. jipe</i> (antiquated names). It also appears <i>Oreochromis pangani</i> is the same species as <i>O. jipe</i> (Snoeks pers. comm.)."
60629,Oreochromis amphimelas,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,CICHLIDAE,Oreochromis,amphimelas,,,,,"(Hilgendorf, 1905)",
60631,Oreochromis rukwaensis,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,CICHLIDAE,Oreochromis,rukwaensis,,,,,"(Hilgendorf &amp; Pappenheim, 1903)",
60632,Oreochromis karomo,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,CICHLIDAE,Oreochromis,karomo,,,,,"(Poll, 1948)",
60634,Oreochromis hunteri,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,CICHLIDAE,Oreochromis,hunteri,,,,,"Günther, 1889",
60635,Telestes beoticus,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,CYPRINIDAE,Telestes,beoticus,,,,,"(Stephanidis, 1939)",Transferred from genus <i>Pseudophoxinus</i> to <i>Telestes</i>.
60636,Orthochromis kasuluensis,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,CICHLIDAE,Orthochromis,kasuluensis,,,,,"De Vos &amp; Seegers, 1998",
60637,Orthochromis uvinzae,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,CICHLIDAE,Orthochromis,uvinzae,,,,,"De Vos &amp; Seegers, 1998",
60638,Orthochromis malagaraziensis,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,CICHLIDAE,Orthochromis,malagaraziensis,,,,,"(David, 1937)",
60639,Orthochromis mazimeroensis,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,CICHLIDAE,Orthochromis,mazimeroensis,,,,,"De Vos &amp; Seegers, 1998",
60640,Orthochromis rubrolabialis,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,CICHLIDAE,Orthochromis,rubrolabialis,,,,,"De Vos &amp; Seegers, 1998",
60641,Orthochromis mosoensis,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,CICHLIDAE,Orthochromis,mosoensis,,,,,"De Vos &amp; Seegers, 1998",
60647,Haplochromis chromogynos,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,CICHLIDAE,Haplochromis,chromogynos,,,,,"Greenwood, 1959",
60648,Haplochromis plagiodon,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,CICHLIDAE,Haplochromis,plagiodon,,,,,"Regan &amp; Trewavas, 1928",
60662,Haplochromis aelocephalus,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,CICHLIDAE,Haplochromis,aelocephalus,,,,,"Greenwood, 1959",
60667,Haplochromis sauvagei,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,CICHLIDAE,Haplochromis,sauvagei,,,,,"(Pfeffer, 1896)","<em>Haplochromis sauvagei</em> Greenwood, 1980 is a synonym of <em>Haplochromis fischeri</em>, and many records relate to this species. However the name is valid as a different species."
60759,Delminichthys jadovensis,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,CYPRINIDAE,Delminichthys,jadovensis,,,,,"(Zupančič &amp; Bogutskaya, 2002)",
60761,Phoxinellus dalmaticus,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,CYPRINIDAE,Phoxinellus,dalmaticus,,,,,"Zupančič &amp; Bogutskaya, 2000",
60704,Tropheus duboisi,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,CICHLIDAE,Tropheus,duboisi,,,,,"Marlier, 1959",
60772,Labeo sp. nov. 'Mzima',ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,CYPRINIDAE,Labeo,sp. nov. 'Mzima',,,,,,An undescribed species currently under study (Seegers <i>et al</i>. unpublished).
60775,Marcusenius sp. nov. 'Malindi',ANIMALIA,CHORDATA,OSTEOGLOSSIFORMES,ACTINOPTERYGII,MORMYRIDAE,Marcusenius,sp. nov. 'Malindi',,,,,,An undescribed species (Seegers <i>et al</i>. unpublished).
60716,Xenotilapia burtoni,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,CICHLIDAE,Xenotilapia,burtoni,,,,,"Poll, 1951",
60791,Iberochondrostoma lusitanicum,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,CYPRINIDAE,Iberochondrostoma,lusitanicum,,,,,"(Collares-Pereira, 1980)",
60792,Tristramella intermedia,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,CICHLIDAE,Tristramella,intermedia,,,,,"Steinitz &amp; Ben-Tuvia, 1959","Was previously included in <i>T. simonis</i>, but is valid as a separate species (N. Bogutskaya, pers. comm.)."
60793,Distichodus petersii,ANIMALIA,CHORDATA,CHARACIFORMES,ACTINOPTERYGII,DISTICHODONTIDAE,Distichodus,petersii,,,,,"Pfeffer,1896",
60725,Haplochromis heusinkveldi,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,CICHLIDAE,Haplochromis,heusinkveldi,,,,,"Witte &amp; Witte-Maas, 1987",
