internalTaxonId,scientificName,name,genusName,speciesName,speciesAuthor,infraType,infrarankAuthor
22700052,Xolmis dominicanus,Heteroxolmis dominicana dominicana Collar et al. (1994),Heteroxolmis dominicana,dominicana,Collar et al. (1994),,
22700052,Xolmis dominicanus,"Heteroxolmis dominicana dominicana Sibley and Monroe (1990, 1993)",Heteroxolmis dominicana,dominicana,"Sibley and Monroe (1990, 1993)",,
22710565,Aplonis brunneicapillus,"Aplonis brunneicapilla ssp. brunneicapilla (Danis, 1938) — BirdLife International (2000)",Aplonis,brunneicapilla,,subspecies,"(Danis, 1938) — BirdLife International (2000)"
22710565,Aplonis brunneicapillus,"Aplonis brunneicapilla ssp. brunneicapilla (Danis, 1938) — Collar <i>et al</i>. (1994)",Aplonis,brunneicapilla,,subspecies,"(Danis, 1938) — Collar <i>et al</i>. (1994)"
22710565,Aplonis brunneicapillus,"Aplonis brunneicapilla ssp. brunneicapilla (Danis, 1938) — Sibley and Monroe (1990, 1993)",Aplonis,brunneicapilla,,subspecies,"(Danis, 1938) — Sibley and Monroe (1990, 1993)"
22705159,Vireo atricapilla,Vireo atricapillus atricapillus Stotz et al. (1996),Vireo atricapillus,atricapillus,Stotz et al. (1996),,
22705159,Vireo atricapilla,"Vireo atricapillus atricapillus Sibley and Monroe (1990, 1993)",Vireo atricapillus,atricapillus,"Sibley and Monroe (1990, 1993)",,
22705159,Vireo atricapilla,Vireo atricapillus atricapillus BirdLife International (2000),Vireo atricapillus,atricapillus,BirdLife International (2000),,
22705159,Vireo atricapilla,Vireo atricapillus atricapillus Collar and Andrew (1988),Vireo atricapillus,atricapillus,Collar and Andrew (1988),,
22705159,Vireo atricapilla,Vireo atricapillus atricapillus Collar et al. (1994),Vireo atricapillus,atricapillus,Collar et al. (1994),,
22706596,Edolisoma mindanense,"Coracina mindanensis (Tweeddale, 1878)",Coracina,mindanensis,"(Tweeddale, 1878)",,
22708464,Geokichla guttata,"Turdus fischeri ssp. fischeri Hellmayr, 1901 — Collar and Andrew (1988)",Turdus,fischeri,,subspecies,"Hellmayr, 1901 — Collar and Andrew (1988)"
22708464,Geokichla guttata,"Zoothera guttata (Vigors, 1831)",Zoothera,guttata,"(Vigors, 1831)",,
22708464,Geokichla guttata,"Zoothera fischeri ssp. fischeri (Hellmayr, 1901) — Dowsett and Forbes-Watson (1993)",Zoothera,fischeri,,subspecies,"(Hellmayr, 1901) — Dowsett and Forbes-Watson (1993)"
22698957,Hemitriccus kaempferi,"Idioptilon kaempferi ssp. kaempferi Zimmer, 1953 — Collar and Andrew (1988)",Idioptilon,kaempferi,,subspecies,"Zimmer, 1953 — Collar and Andrew (1988)"
22723537,Sporophila maximiliani,"Oryzoborus maximiliani Cabanis, 1851",Oryzoborus,maximiliani,"Cabanis, 1851",,
22722592,Bangsia aureocincta,"Buthraupis aureocincta ssp. aureocincta Hellmayr, 1910 — Collar and Andrew (1988)",Buthraupis,aureocincta,,subspecies,"Hellmayr, 1910 — Collar and Andrew (1988)"
22722592,Bangsia aureocincta,"Buthraupis aureocincta ssp. aureocincta Hellmayr, 1910 — Stotz <i>et al</i>. (1996)",Buthraupis,aureocincta,,subspecies,"Hellmayr, 1910 — Stotz <i>et al</i>. (1996)"
22698777,Neodrepanis hypoxantha,Neodrepanis hypoxanthus ssp. hypoxanthus — Collar <i>et al</i>. (1994),Neodrepanis,hypoxanthus,,subspecies,— Collar <i>et al</i>. (1994)
22721749,Setophaga angelae,"Dendroica angelae Kepler & Parkes, 1972",Dendroica,angelae,"Kepler & Parkes, 1972",,
40695,Gymnocharacinus bergii,"Gymnocharacinus bergi Steindachner, 1903 [orth. error]",Gymnocharacinus,bergi,"Steindachner, 1903 [orth. error]",,
158519,Allolestes maclachlanii,"Allolestes maclachlani Selys, 1869",Allolestes,maclachlani,"Selys, 1869",,
22713638,Schistolais leontica,"Prinia leontica Bates, 1930",Prinia,leontica,"Bates, 1930",,
22724274,Anumara forbesi,"Curaeus forbesi (Sclater, 1886)",Curaeus,forbesi,"(Sclater, 1886)",,
22723149,Rowettia goughensis,"Nesospiza goughensis Clarke, 1904 — Dowsett and Forbes-Watson (1993)",Nesospiza,goughensis,"Clarke, 1904 — Dowsett and Forbes-Watson (1993)",,
119194112,Amazilia alfaroana,"Amazilia cyanifrons (Bourcier, 1843) [<i>pro parte</i>]",Amazilia,cyanifrons,"(Bourcier, 1843) [<i>pro parte</i>]",,
22728722,Nesoenas rodericanus,"Alectroenas rodericana (Milne-Edwards, 1874)",Alectroenas,rodericana,"(Milne-Edwards, 1874)",,
22734867,Aplonis ulietensis,"Turdus ulietensis Gmelin, 1788 ",Turdus,ulietensis,"Gmelin, 1788 ",,
22728712,Nesoenas duboisi,"Columba duboisi (Rothschild, 1907)",Columba,duboisi,"(Rothschild, 1907)",,
3897,Caretta caretta,"Testudo caretta Linnaeus, 1758",Testudo,caretta,"Linnaeus, 1758",,
22684360,Coccyzus rufigularis,"Hyetornis rufigularis (Hartlaub, 1852) — Collar <i>et al</i>. (1994)",Hyetornis,rufigularis,"(Hartlaub, 1852) — Collar <i>et al</i>. (1994)",,
22684360,Coccyzus rufigularis,"Hyetornis rufigularis (Hartlaub, 1852) — BirdLife International (2000)",Hyetornis,rufigularis,"(Hartlaub, 1852) — BirdLife International (2000)",,
22684360,Coccyzus rufigularis,"Hyetornis rufigularis (Hartlaub, 1852) — BirdLife International (2004)",Hyetornis,rufigularis,"(Hartlaub, 1852) — BirdLife International (2004)",,
22684360,Coccyzus rufigularis,"Hyetornis rufigularis (Hartlaub, 1852) — Sibley and Monroe (1990, 1993)",Hyetornis,rufigularis,"(Hartlaub, 1852) — Sibley and Monroe (1990, 1993)",,
22684360,Coccyzus rufigularis,"Piaya rufigularis ssp. rufigularis (Hartlaub, 1852) — Stotz <i>et al</i>. (1996)",Piaya,rufigularis,,subspecies,"(Hartlaub, 1852) — Stotz <i>et al</i>. (1996)"
22728791,Threskiornis solitarius,"Raphus solitarius (Mourer-Chauviré & Moutou, 1987) — Sibley and Monroe (1990, 1993)",Raphus,solitarius,"(Mourer-Chauviré & Moutou, 1987) — Sibley and Monroe (1990, 1993)",,
22728791,Threskiornis solitarius,"Apterornis solitarius Mourer-Chauviré & Moutou, 1987",Apterornis,solitarius,"Mourer-Chauviré & Moutou, 1987",,
22722969,Dacnis hartlaubi,"Pseudodacnis hartlaubi hartlaubi Sibley and Monroe (1990, 1993)",Pseudodacnis hartlaubi,hartlaubi,"Sibley and Monroe (1990, 1993)",,
103818544,Sporophila iberaensis,"Sporophila digiacomoi López-Lanús, 2015",Sporophila,digiacomoi,"López-Lanús, 2015",,
193420,Hemicycla eurythyra,"Helix eurythyra O. Boettger, 1908",Helix,eurythyra,"O. Boettger, 1908",,
156395,Brephulopsis subulata,"Ramusculus subulatus (Rossmässler, 1837)",Ramusculus,subulatus,"(Rossmässler, 1837)",,
156395,Brephulopsis subulata,"Bulimus subulatus Rossmässler, 1837",Bulimus,subulatus,"Rossmässler, 1837",,
103823212,Akialoa ellisiana,"Hemignathus ellisianus (Gray, 1860)",Hemignathus,ellisianus,"(Gray, 1860)",,
22728910,Akialoa obscura,"Akialoa obscura (Gmelin, 1788) — BirdLife International (2004)",Akialoa,obscura,"(Gmelin, 1788) — BirdLife International (2004)",,
22728910,Akialoa obscura,"Akialoa obscura obscura (Gmelin, 1788) — Brooks (2000)",Akialoa obscura,obscura,"(Gmelin, 1788) — Brooks (2000)",,
22728910,Akialoa obscura,"Akialoa obscura (Gmelin, 1788) — BirdLife International (2000)",Akialoa,obscura,"(Gmelin, 1788) — BirdLife International (2000)",,
22728910,Akialoa obscura,"Hemignathus obscurus (Gmelin, 1788) — AOU checklist (1998 + supplements)",Hemignathus,obscurus,"(Gmelin, 1788) — AOU checklist (1998 + supplements)",,
22728910,Akialoa obscura,"Hemignathus obscurus (Gmelin, 1788)",Hemignathus,obscurus,"(Gmelin, 1788)",,
56310,Adenomera lutzi,"Leptodactylus lutzi (Heyer, 1975)",Leptodactylus,lutzi,"(Heyer, 1975)",,
184645,Lanistes nyassanus,"Lanistes nyssanus Dohrn, 1865",Lanistes,nyssanus,"Dohrn, 1865",,
2743,Bellamya jeffreysi,"Bellamya jeffreysii (Frauenfeld, 1865)",Bellamya,jeffreysii,"(Frauenfeld, 1865)",,
55052,Anomaloglossus beebei,"Colostethus beebei — Edwards, 1971",Colostethus,beebei,"— Edwards, 1971",,
55052,Anomaloglossus beebei,"Hyloxalus beebei Noble, 1923",Hyloxalus,beebei,"Noble, 1923",,
125200843,Anomaloglossus degranvillei,"Colostethus degranvillei Lescure, 1975",Colostethus,degranvillei,"Lescure, 1975",,
135874,Anomaloglossus kaiei,"Colostethus kaiei Kok, Sambhu, Roopsind, Lenglet & Bourne, 2006",Colostethus,kaiei,"Kok, Sambhu, Roopsind, Lenglet & Bourne, 2006",,
10253,Toropuku stephensi,"Hoplodactylus stephensi Robb, 1980",Hoplodactylus,stephensi,"Robb, 1980",,
10252,Tukutuku rakiurae,"Hoplodactylus rakiurae Thomas, 1981",Hoplodactylus,rakiurae,"Thomas, 1981",,
10251,Mokopirirakau kahutarae,"Hoplodactylus kahutarae Whitaker, 1985",Hoplodactylus,kahutarae,"Whitaker, 1985",,
6013,Oligosoma whitakeri,"Cyclodina whitakeri Hardy, 1977",Cyclodina,whitakeri,"Hardy, 1977",,
14378,Naultinus rudis,"Heteropholis rudis Fischer, 1881",Heteropholis,rudis,"Fischer, 1881",,
15257,Oligosoma grande,"Mocoa grandis Gray, 1845",Mocoa,grandis,"Gray, 1845",,
15260,Oligosoma otagense,"Girardiscincus otagense (McCann, 1955)",Girardiscincus,otagense,"(McCann, 1955)",,
15260,Oligosoma otagense,"Leiolopisma grande ssp. otagense McCann, 1955",Leiolopisma,grande,,subspecies,"McCann, 1955"
15261,Oligosoma striatum,"Mocoa striata Buller, 1871",Mocoa,striata,"Buller, 1871",,
15265,Oligosoma waimatense,"Leiolopisma grande ssp. waimatense McCann, 1955",Leiolopisma,grande,,subspecies,"McCann, 1955"
177826,Naultinus gemmeus,"Naultinus elegans ssp. gemmeus (McCann, 1955)",Naultinus,elegans,,subspecies,"(McCann, 1955)"
177826,Naultinus gemmeus,"Heteropholis gemmeus McCann, 1955",Heteropholis,gemmeus,"McCann, 1955",,
177827,Naultinus manukanus,"Naultinus elegans ssp. manukanus (McCann, 1955)",Naultinus,elegans,,subspecies,"(McCann, 1955)"
177827,Naultinus manukanus,"Heteropholis manukanus McCann, 1955",Heteropholis,manukanus,"McCann, 1955",,
120163135,Woodworthia cf. brunnea,"Woodworthia brunneus (Cope, 1869) [orth. error]",Woodworthia,brunneus,"(Cope, 1869) [orth. error]",,
120163135,Woodworthia cf. brunnea,"Pentadactylus brunneus Cope, 1869",Pentadactylus,brunneus,"Cope, 1869",,
120188714,Mokopirirakau cryptozoicus,"Hoplodactylus cryptozoicus Jewell & Leschen, 2004",Hoplodactylus,cryptozoicus,"Jewell & Leschen, 2004",,
120188740,Mokopirirakau granulatus,"Naultinus granulatus Gray, 1845",Naultinus,granulatus,"Gray, 1845",,
120189038,Naultinus stellatus,"Naultinus elegans ssp. stellatus Hutton, 1872",Naultinus,elegans,,subspecies,"Hutton, 1872"
120189071,Naultinus tuberculatus,"Heteropholis tuberculatus McCann, 1955",Heteropholis,tuberculatus,"McCann, 1955",,
120189237,Oligosoma chloronoton,"Leiolopisma chloronoton Hardy, 1977",Leiolopisma,chloronoton,"Hardy, 1977",,
120189469,Oligosoma inconspicuum,"Leiolopisma inconspicuum Patterson & Daugherty, 1990",Leiolopisma,inconspicuum,"Patterson & Daugherty, 1990",,
120189545,Oligosoma levidensum,"Cyclodina levidensa Chapple, Patterson, Bell & Daugherty, 2008",Cyclodina,levidensa,"Chapple, Patterson, Bell & Daugherty, 2008",,
120189599,Oligosoma lineoocellatum,"Lygosoma lineo-ocellatum Duméril & Duméril, 1851",Lygosoma,lineo-ocellatum,"Duméril & Duméril, 1851",,
120190272,Oligosoma homalonotum,"Lygosoma homalonotum Boulenger, 1906",Lygosoma,homalonotum,"Boulenger, 1906",,
120190272,Oligosoma homalonotum,"Oligosoma gracilicorpus (Hardy, 1977)",Oligosoma,gracilicorpus,"(Hardy, 1977)",,
120190272,Oligosoma homalonotum,"Leiolopisma gracilicorpus Hardy, 1977",Leiolopisma,gracilicorpus,"Hardy, 1977",,
55524,Nesorohyla kanaima,"Hyla  kanaima Goin & Woodley, 1969",Hyla ,kanaima,"Goin & Woodley, 1969",,
55524,Nesorohyla kanaima,"Myersiohyla kanaima — Faivovich, Haddad, Garcia, Frost, Campbell & Wheeler, 2005",Myersiohyla,kanaima,"— Faivovich, Haddad, Garcia, Frost, Campbell & Wheeler, 2005",,
61150,Metriaclima purum,"Pseudotropheus pursus Stauffer, 1991",Pseudotropheus,pursus,"Stauffer, 1991",,
61150,Metriaclima purum,"Maylandia pursa (Stauffer, 1991)",Maylandia,pursa,"(Stauffer, 1991)",,
121001523,Geomitra coronula,"Helix coronula Lowe, 1852",Helix,coronula,"Lowe, 1852",,
39394,Rhynchobatus djiddensis,"Raja djiddensis Forsskål, 1775",Raja,djiddensis,"Forsskål, 1775",,
50009685,Pholidoscelis atratus,"Ameiva atrata Garman, 1887",Ameiva,atrata,"Garman, 1887",,
1119,Pholidoscelis cineraceus,"Ameiva cineracea Barbour &amp; Noble, 1915",Ameiva,cineracea,"Barbour &amp; Noble, 1915",,
174138,Pholidoscelis corax,"Ameiva corax Censky &amp; Paulson, 1992",Ameiva,corax,"Censky &amp; Paulson, 1992",,
174139,Pholidoscelis corvinus,"Ameiva corvina Cope, 1861",Ameiva,corvina,"Cope, 1861",,
50009027,Pholidoscelis dorsalis,"Ameiva dorsalis Gray, 1838",Ameiva,dorsalis,"Gray, 1838",,
1118,Pholidoscelis polops,"Ameiva polops Cope, 1862",Ameiva,polops,"Cope, 1862",,
50009293,Pholidoscelis wetmorei,"Ameiva wetmorei Stejneger, 1913",Ameiva,wetmorei,"Stejneger, 1913",,
7709,Emydoidea blandingii,"Cistuda blandingii Holbrook, 1838",Cistuda,blandingii,"Holbrook, 1838",,
7709,Emydoidea blandingii,"Emys blandingii (Holbrook, 1838)",Emys,blandingii,"(Holbrook, 1838)",,
2750,Bellamya phthinotropis,"Vivipara  phthinotropis Martens, 1892",Vivipara ,phthinotropis,"Martens, 1892",,
2750,Bellamya phthinotropis,"Bellamya  phtinotropis (Martens, 1892)",Bellamya ,phtinotropis,"(Martens, 1892)",,
2750,Bellamya phthinotropis,"Bellamya unicolor ssp. phtinotropis Mandahl-Barth, 1954",Bellamya,unicolor,,subspecies,"Mandahl-Barth, 1954"
191108,Anguilla rostrata,"Muraena rostrata Lesueur, 1817",Muraena,rostrata,"Lesueur, 1817",,
712,Ailuropoda melanoleuca,"Ursus melanoleucus David, 1869",Ursus,melanoleucus,"David, 1869",,
190785,Euphaea pahyapi,"Euphaea khaochongensis Asahina, 1985",Euphaea,khaochongensis,"Asahina, 1985",,
6727,Hystricella echinulata,"Discula echinulata R.T. Lowe, 1831",Discula,echinulata,"R.T. Lowe, 1831",,
12873,Matrona japonica,"Matrona basilaris ssp. japonica (Förster, 1897)",Matrona,basilaris,,subspecies,"(Förster, 1897)"
2875,Ischnura ezoin,"Boninagrion ezoin Asahina, 1952",Boninagrion,ezoin,"Asahina, 1952",,
122914337,Oarisma powesheik,"Hesperia powesheik Parker, 1870",Hesperia,powesheik,"Parker, 1870",,
22736432,Chasiempis sclateri,Chasiempis sandwichensis,Chasiempis sandwichensis,,"BirdLife International (2004, 2008)",,
22736432,Chasiempis sclateri,Chasiempis sandwichensis,Chasiempis sandwichensis,,"Sibley and Monroe (1990, 1993)",,
29454,Phasmasaurus maruia,"Lioscincus maruia Sadlier, Whitaker &amp; Bauer, 1998",Lioscincus,maruia,"Sadlier, Whitaker &amp; Bauer, 1998",,
40094,Oxychilus oglasicola,"Alzonula oglasicola Giusti, 1968",Alzonula,oglasicola,"Giusti, 1968",,
88320892,Leptobrachella marmorata,"Leptolalax marmoratus Matsui, Zainudin &amp; Nishikawa, 2014",Leptolalax,marmoratus,"Matsui, Zainudin &amp; Nishikawa, 2014",,
79076469,Leptobrachella sabahmontana,"Leptolalax sabahmontanus Matsui, Nishikawa &amp; Yambun, 2014",Leptolalax,sabahmontanus,"Matsui, Nishikawa &amp; Yambun, 2014",,
58370,Meristogenys jerboa,"Hylorana jerboa Günther, 1872",Hylorana,jerboa,"Günther, 1872",,
176181,Mniarogekko chahoua,"Platydactylus chahoua Bavay, 1869",Platydactylus,chahoua,"Bavay, 1869",,
176181,Mniarogekko chahoua,"Rhacodactylus chahoua (Bavay, 1869)",Rhacodactylus,chahoua,"(Bavay, 1869)",,
176173,Correlophus ciliatus,"Rhacodactylus ciliatus (Guichenot, 1866)",Rhacodactylus,ciliatus,"(Guichenot, 1866)",,
176213,Correlophus sarasinorum,"Rhacodactylus sarasinorum Roux, 1913",Rhacodactylus,sarasinorum,"Roux, 1913",,
203561,Rodriguesophis scriptorcibatus,"Phimophis scriptorcibatus Rodrigues, 1993",Phimophis,scriptorcibatus,"Rodrigues, 1993",,
49217962,Pseudotolithus senegallus,"Sciaena senegalensis Günther, 1860",Sciaena,senegalensis,"Günther, 1860",,
49217962,Pseudotolithus senegallus,"Corvina senegalla Cuvier, 1830",Corvina,senegalla,"Cuvier, 1830",,
20425,Sousa teuszii,"Sotalia teuszii Kükenthal, 1892",Sotalia,teuszii,"Kükenthal, 1892",,
22066,Tremarctos ornatus,"Ursus ornatus F. G. Cuvier, 1825",Ursus,ornatus,"F. G. Cuvier, 1825",,
136315,Orcaella heinsohni,Orcaella brevirostris,Orcaella,brevirostris,,,
82031425,Sousa chinensis,"Sousa borneensis (Lydekker, 1901)",Sousa,borneensis,"(Lydekker, 1901)",,
115554360,Oryzomys gorgasi,"Oryzomys curasoae McFarlane & Debrot, 2001",Oryzomys,curasoae,"McFarlane & Debrot, 2001",,
9760,Helarctos malayanus,"Ursus malayanus Raffles, 1821",Ursus,malayanus,"Raffles, 1821",,
17975,Pongo pygmaeus,"Simia pygmaeus Linnaeus, 1760",Simia,pygmaeus,"Linnaeus, 1760",,
123814489,Chelodina mccordi,"Chelodina mccordi ssp. roteensis — McCord, Joseph-Ouni and Hagen, 2007b",Chelodina,mccordi,,subspecies,"— McCord, Joseph-Ouni and Hagen, 2007b"
123814489,Chelodina mccordi,"Chelodina timorensis —  McCord, Joseph-Ouni and Hagen 2007a",Chelodina,timorensis,"—  McCord, Joseph-Ouni and Hagen 2007a",,
123814489,Chelodina mccordi,"Chelodina mccordi ssp. timorensis — McCord, Joseph-Ouni and Hagen, 2007a",Chelodina,mccordi,,subspecies,"— McCord, Joseph-Ouni and Hagen, 2007a"
123814489,Chelodina mccordi,"Chelodina mccordi ssp. timorlestensis —  Kuchling, Rhodin, Ibarrondo and Trainor, 2007",Chelodina,mccordi,,subspecies,"—  Kuchling, Rhodin, Ibarrondo and Trainor, 2007"
187245,Austrolebias viarius,"Cynolebias viarius Vaz-Ferreira, Sierra de Soriano & Scaglia de Paulete, 1965",Cynolebias,viarius,"Vaz-Ferreira, Sierra de Soriano & Scaglia de Paulete, 1965",,
41854,Rhynchobatus laevis,"Rhinobatus laevis Bloch & Schneider, 1801",Rhinobatus,laevis,"Bloch & Schneider, 1801",,
60170,Glaucostegus obtusus,"Rhinobatos obtusus Müller &amp; Henle, 1841",Rhinobatos,obtusus,"Müller &amp; Henle, 1841",,
60175,Glaucostegus thouin,"Rhinobatos thouin (Anonymous [Lacepède], 1798)",Rhinobatos,thouin,"(Anonymous [Lacepède], 1798)",,
60175,Glaucostegus thouin,"Raja thouin Anonymous [Lacepède], 1798",Raja,thouin,"Anonymous [Lacepède], 1798",,
60180,Rhynchobatus luebberti,"Rhynchobatus atlanticus Regan, 1915",Rhynchobatus,atlanticus,"Regan, 1915",,
161408,Glaucostegus halavi,"Rhinobatos halavi (Forsskål, 1775)",Rhinobatos,halavi,"(Forsskål, 1775)",,
161408,Glaucostegus halavi,"Raja halavi Forsskål, 1775",Raja,halavi,"Forsskål, 1775",,
11130,Lachnolaimus maximus,"Labrus maximus (Walbaum, 1792)",Labrus,maximus,"(Walbaum, 1792)",,
22690819,Claravis geoffroyi,"Claravis godefrida (Temminck, 1811)",Claravis,godefrida,"(Temminck, 1811)",,
22690819,Claravis geoffroyi,"Claravis geoffroyi (Temminck, 1811)",Claravis,geoffroyi,"(Temminck, 1811)",,
22690819,Claravis geoffroyi,"Paraclaravis geoffroyi (Temminck, 1811)",Paraclaravis,geoffroyi,"(Temminck, 1811)",,
59559,Hypogeophis brevis,"Grandisonia brevis (Boulenger, 1911)",Grandisonia,brevis,"(Boulenger, 1911)",,
44181,Ctenosaura bakeri,"Enyaliosaurus bakeri (Stejneger, 1901)",Enyaliosaurus,bakeri,"(Stejneger, 1901)",,
158924,Fluminagrion taxaense,"Acanthagrion taxaense Santos, 1965",Acanthagrion,taxaense,"Santos, 1965",,
22702156,Aphrastura masafucrae,"Aphrastura masafuerae (Philippi & Landbeck, 1866) [Orth. error]",Aphrastura,masafuerae,"(Philippi & Landbeck, 1866) [Orth. error]",,
22711458,Thryophilus nicefori,"Thryothorus nicefori Meyer de Schauensee, 1946",Thryothorus,nicefori,"Meyer de Schauensee, 1946",,
22681425,Campephilus principalis,"Picus principalis Linnaeus, 1758",Picus,principalis,"Linnaeus, 1758",,
22681531,Dendrocopos noguchii,"Sapheopipo noguchii (Seebohm, 1887) — BirdLife International (2000)",Sapheopipo,noguchii,"(Seebohm, 1887) — BirdLife International (2000)",,
22681531,Dendrocopos noguchii,"Sapheopipo noguchii (Seebohm, 1887) — Collar and Andrew (1988)",Sapheopipo,noguchii,"(Seebohm, 1887) — Collar and Andrew (1988)",,
22681531,Dendrocopos noguchii,"Sapheopipo noguchii (Seebohm, 1887) — BirdLife International (2004)",Sapheopipo,noguchii,"(Seebohm, 1887) — BirdLife International (2004)",,
22681531,Dendrocopos noguchii,"Sapheopipo noguchii (Seebohm, 1887) — Collar <i>et al</i>. (1994)",Sapheopipo,noguchii,"(Seebohm, 1887) — Collar <i>et al</i>. (1994)",,
22681531,Dendrocopos noguchii,"Sapheopipo noguchii (Seebohm, 1887) — Sibley and Monroe (1990, 1993)",Sapheopipo,noguchii,"(Seebohm, 1887) — Sibley and Monroe (1990, 1993)",,
22714826,Acrocephalus rimitarae,"Acrocephalus rimatarae (Murphy & Mathews, 1929) [orth. error]",Acrocephalus,rimatarae,"(Murphy & Mathews, 1929) [orth. error]",,
22682517,Rhabdotorrhinus waldeni,"Aceros waldeni (Sharpe, 1877)",Aceros,waldeni,"(Sharpe, 1877)",,
22682517,Rhabdotorrhinus waldeni,"Craniorrhinus waldeni Sharpe, 1877 [sic]",Craniorrhinus,waldeni,"Sharpe, 1877 [sic]",,
22714005,Zosterops chloronothos,"Zosterops chloronothos ssp. chloronothos (Vieillot, 1817) — BirdLife International (2000)",Zosterops,chloronothos,,subspecies,"(Vieillot, 1817) — BirdLife International (2000)"
22714005,Zosterops chloronothos,"Zosterops chloronothos ssp. chloronothos (Vieillot, 1817) — Collar <i>et al</i>. (1994)",Zosterops,chloronothos,,subspecies,"(Vieillot, 1817) — Collar <i>et al</i>. (1994)"
22714005,Zosterops chloronothos,"Zosterops chloronothos ssp. chloronothos (Vieillot, 1817) — Sibley and Monroe (1990, 1993)",Zosterops,chloronothos,,subspecies,"(Vieillot, 1817) — Sibley and Monroe (1990, 1993)"
22714005,Zosterops chloronothos,"Zosterops chloronothus (Vieillot, 1817) [Orth. error]",Zosterops,chloronothus,"(Vieillot, 1817) [Orth. error]",,
10238,Chersobius solus,"Homopus solus (Branch, 2007)",Homopus,solus,"(Branch, 2007)",,
10238,Chersobius solus,"Homopus bergeri Lindholm, 1906",Homopus,bergeri,"Lindholm, 1906",,
21574,Marosatherina ladigesi,"Telmatherina ladigesi Ahl, 1936",Telmatherina,ladigesi,"Ahl, 1936",,
126319882,Tor putitora,"Barbus progeneius McClelland, 1839",Barbus,progeneius,"McClelland, 1839",,
126319882,Tor putitora,Tor progeneius (McClelland 1839),Tor,progeneius,(McClelland 1839),,
182972,Enteromius aliciae,"Barbus aliciae Bigorne &amp; Lévêque, 1993",Barbus,aliciae,"Bigorne &amp; Lévêque, 1993",,
182466,Enteromius anniae,"Barbus anniae Lévêque, 1983",Barbus,anniae,"Lévêque, 1983",,
182717,Enteromius bagbwensis,"Barbus bagbwensis Norman, 1932",Barbus,bagbwensis,"Norman, 1932",,
182800,Enteromius bawkuensis,"Barbus bawkuensis Hopson, 1965",Barbus,bawkuensis,"Hopson, 1965",,
181722,Enteromius boboi,"Barbus boboi Schultz, 1942",Barbus,boboi,"Schultz, 1942",,
182608,Enteromius bourdariei,"Barbus bourdariei Pellegrin, 1928",Barbus,bourdariei,"Pellegrin, 1928",,
182296,Enteromius cadenati,"Barbus cadenati Daget, 1962",Barbus,cadenati,"Daget, 1962",,
181690,Enteromius carcharhinoides,"Barbus carcharhinoides Stiassny, 1991",Barbus,carcharhinoides,"Stiassny, 1991",,
60413,Enteromius choloensis,"Barbus choloensis Norman, 1925",Barbus,choloensis,"Norman, 1925",,
182084,Enteromius collarti,"Barbus collarti Poll, 1945",Barbus,collarti,"Poll, 1945",,
182762,Enteromius nigroluteus,"Barbus nigroluteus Pellegrin, 1930",Barbus,nigroluteus,"Pellegrin, 1930",,
181579,Enteromius lauzannei,"Barbus lauzannei Lévêque &amp; Paugy, 1982",Barbus,lauzannei,"Lévêque &amp; Paugy, 1982",,
182185,Enteromius kissiensis,"Barbus kissiensis Daget, 1954",Barbus,kissiensis,"Daget, 1954",,
182272,Enteromius ditinensis,"Barbus ditinensis Daget, 1962",Barbus,ditinensis,"Daget, 1962",,
182307,Enteromius melanotaenia,"Barbus melanotaenia Stiassny, 1991",Barbus,melanotaenia,"Stiassny, 1991",,
182351,Enteromius foutensis,"Barbus foutensis Lévêque, Teugels &amp; Thys van den Audenaerde, 1988",Barbus,foutensis,"Lévêque, Teugels &amp; Thys van den Audenaerde, 1988",,
182404,Enteromius dialonensis,"Barbus dialonensis Daget, 1962",Barbus,dialonensis,"Daget, 1962",,
182645,Enteromius niokoloensis,"Barbus niokoloensis Daget, 1959",Barbus,niokoloensis,"Daget, 1959",,
182715,Enteromius huguenyi,"Barbus huguenyi Bigorne &amp; Lévêque, 1993",Barbus,huguenyi,"Bigorne &amp; Lévêque, 1993",,
182777,Enteromius eburneensis,"Barbus flomoi Schultz, 1942",Barbus,flomoi,"Schultz, 1942",,
182777,Enteromius eburneensis,"Barbus eburneensis Poll, 1941",Barbus,eburneensis,"Poll, 1941",,
182865,Enteromius liberiensis,"Barbus liberiensis Steindachner, 1894",Barbus,liberiensis,"Steindachner, 1894",,
182865,Enteromius liberiensis,"Barbus camptacanthus var. liberiensis Steindachner, 1894",Barbus,camptacanthus,,variety,"Steindachner, 1894"
182865,Enteromius liberiensis,"Barbus trispilos (non Bleeker, 1863)",Barbus,trispilos,"(non Bleeker, 1863)",,
61226,Enteromius laticeps,"Barbus laticeps Pfeffer, 1889",Barbus,laticeps,"Pfeffer, 1889",,
195459,Mobula alfredi,"Manta alfredi (Krefft, 1868)",Manta,alfredi,"(Krefft, 1868)",,
198921,Mobula birostris,"Manta hamiltoni Hamilton & Newman, 1849)",Manta,hamiltoni,"Hamilton & Newman, 1849)",,
198921,Mobula birostris,"Manta birostris (Walbaum, 1792)",Manta,birostris,"(Walbaum, 1792)",,
198921,Mobula birostris,"Raja birostris Donndorff, 1798",Raja,birostris,"Donndorff, 1798",,
60301,Enteromius pseudotoppini,"Barbus pseudotoppini Seegers, 1996",Barbus,pseudotoppini,"Seegers, 1996",,
